"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HERVK11_Xp11.4a",0.502361280073032,2.48412339073854,0.597657755751539,24.0743897020878,9.26848196886475e-07,4.53661458137931e-06
"MER4_11q14.1",1.20662588343145,2.01889539942249,0.439861822722066,23.9658616516631,9.80590764038584e-07,4.77483005930301e-06
"HUERSP3B_22q12.1",0.875940491144448,2.6841036942546,0.601074329766385,23.914756829342,1.00696912673021e-06,4.89694030104973e-06
"HERVH_8p23.1d",0.926532358740452,2.36853348014968,0.538571259233037,23.8665768740753,1.03248916765063e-06,5.01456674456383e-06
"HERVH_4p15.1a",154.474230043183,-2.71401959280211,0.477299749291521,23.7999406343761,1.06885757908827e-06,5.17118242633452e-06
"HERVIP10FH_5q35.1",0.926269233228615,3.16608671007572,0.728956520376431,23.7945846325047,1.07183594122674e-06,5.17229549074032e-06
"HERVW_6q24.2a",1.07044323964134,3.83033024578761,0.940152421486865,23.7912057056211,1.07371917281649e-06,5.17474899677497e-06
"ERVLE_13q12.11",1.07077952457516,2.46623840182116,0.562684570483126,23.7840971455799,1.07769194162171e-06,5.18725379573418e-06
"MER101_15q26.3",1.16746478462277,2.14824623163484,0.470380707505918,23.7182656463397,1.11519088705847e-06,5.35405420776539e-06
"ERVLE_10q26.3d",3.02063303967075,-3.00787149141093,0.574651652717887,23.7058389187376,1.12241486320446e-06,5.38187203197657e-06
"MER4_2p11.2c",0.898833647672222,3.05596673516215,0.732778608395672,23.569397551157,1.20488609520433e-06,5.7357646017154e-06
"HERV9_5q15",0.574803031882633,2.81676155787771,0.707461213477958,23.5686346339979,1.2053639213488e-06,5.7357646017154e-06
"HUERSP2_12q23.3",0.726512051301606,3.20461149909116,0.791547500858506,23.5571429456359,1.21258436695902e-06,5.7628378247901e-06
"HERVW_1q25.2",0.910411286387452,3.58441254426566,0.894175975082174,23.5145995628705,1.23969479451965e-06,5.8842512062698e-06
"MER61_4q31.23",1.09719170160568,2.2681841626941,0.502742082377323,23.4814518591114,1.26123856914849e-06,5.97896974090042e-06
"MER4B_17p12c",1.66117039010364,4.70951753104056,1.15341801966786,23.4489842972646,1.28270428035473e-06,6.06545089353669e-06
"ERVLE_9q21.32c",0.855670746502381,2.76658837426559,0.649374296864166,23.4362486266013,1.29122409525781e-06,6.09807715752874e-06
"HARLEQUIN_1q42.13a",1.05835575828429,3.79131370115031,0.923691063886546,23.4306963239582,1.2949561768508e-06,6.10803890935639e-06
"HML3_2p24.1",1.46073219424085,2.00093547161397,0.43969994757024,23.3997489068425,1.31595713299698e-06,6.1993274700884e-06
"HUERSP1_13q34",1.92376719188541,5.00288742240284,1.22410731996351,23.3507828082185,1.3498856311678e-06,6.35121189464452e-06
"HML2_7q11.21",1.25509282362354,4.05547792391692,0.995684481573433,23.3388302350375,1.35829990644875e-06,6.38282253167676e-06
"MER61_5q23.1",0.766568032303843,2.76526917553664,0.662559445965931,23.2866862144223,1.39562750466871e-06,6.51754581584742e-06
"HERVH_2p21b",1.01138628918824,2.70995417867956,0.613795195176994,23.2478996438614,1.42405885477228e-06,6.63385832841941e-06
"MER41_6q14.1c",0.817052334961618,2.98024886629471,0.71401324547806,23.2167673294803,1.44729920805813e-06,6.72547434460592e-06
"HUERSP1_14q23.1",0.488995604425386,2.29293433787099,0.565774944535306,23.1254351006799,1.51769736507821e-06,7.03523753959898e-06
"ERVLE_5p15.31a",0.606591739931774,2.87949656725872,0.723607710960616,23.1213076745654,1.52095864128545e-06,7.04168305756266e-06
"MER4_2p11.2d",0.577028335481057,2.74335063092218,0.685246657536503,23.0525407795498,1.57634054890916e-06,7.2766929106791e-06
"HERV9_8p21.2",0.522896118751115,2.39492767270696,0.593332717287482,23.0487493125375,1.57945220723295e-06,7.2766929106791e-06
"HML2_16p11.2a",0.467348971077935,2.52229837949359,0.658849772376212,23.0504583036837,1.57804887568477e-06,7.2766929106791e-06
"ERVLB4_Xp21.1d",0.725690066083292,2.47357364885111,0.582620787520193,23.0181384116171,1.60480130964233e-06,7.3754238455357e-06
"ERVLE_4q25h",0.923520496690646,3.74063569866343,0.955057772933877,22.9154496721479,1.69285729267096e-06,7.74230236891066e-06
"ERVLB4_12p11.22c",0.93198308184796,3.24561975816439,0.782643474624526,22.8653029299401,1.73760354848089e-06,7.92768455331159e-06
"MER41_Xq11.1c",7.82386052875073,2.79180574488669,0.620042229709102,22.8578418989275,1.74436171306056e-06,7.94888315733651e-06
"HARLEQUIN_12q13.12",0.464622007223613,2.71983833060116,0.718987487727756,22.8388053868688,1.76172458755756e-06,8.01829667178556e-06
"HERVL40_5q11.2",0.759576755863812,2.41371872616353,0.574668479830739,22.8337743161925,1.76634223212619e-06,8.02960406005189e-06
"HML1_11q23.3",0.834206680441142,2.72993208901582,0.63115649021947,22.8223209669527,1.77689973653515e-06,8.06785356853837e-06
"ERV316A3_5q35.2b",0.586919587775051,2.24848243331314,0.55709535179878,22.6978163548574,1.89583189487578e-06,8.5871374877406e-06
"ERVLB4_Xq11.1b",0.729584612628266,2.71625445547453,0.668789549448181,22.58014979276,2.01556396571364e-06,9.10754233727028e-06
"HML1_9q31.1",0.800138436772277,3.76694043512047,1.00860770852777,22.5240098481491,2.07533385361138e-06,9.36637485011181e-06
"HUERSP3B_18q21.1",0.958012792611284,3.38449133294952,0.826363598001482,22.4396673276193,2.16848897639712e-06,9.77508084689671e-06
"HML3_6q27a",0.578551124940063,2.85765869439442,0.745083719306759,22.4005698643533,2.21308338119958e-06,9.95226504998232e-06
"HERVI_8p23.1",0.583086742949334,2.64417216898455,0.660376621032829,22.3768403899599,2.24059657071246e-06,1.00639683677347e-05
"HML3_7p11.2c",0.399625856135306,2.78322220628183,0.776736828292233,22.2712702753454,2.36721960886996e-06,1.0607398342603e-05
"MER4_1p36.13",0.775403126614354,3.67086394006522,0.985329519154313,22.2314838303141,2.41678168257873e-06,1.08166067220289e-05
"HERVE_13q21.31b",0.892949540790811,-2.91355710142232,0.655331561321001,22.1957544503278,2.462176482614e-06,1.10066891693101e-05
"MER61_1q25.1c",1.44203801158329,2.3724443085553,0.537446827576308,22.0903683887109,2.60111568532289e-06,1.16139969626991e-05
"MER4B_7q21.11a",1.13133997020161,3.37028328591484,0.804484993914138,22.0863556311282,2.60655876192709e-06,1.16245108766511e-05
"HERVH_3p26.3b",0.439035506233562,2.57191162932283,0.682399484199547,22.0663060828749,2.63392649775084e-06,1.17187935431846e-05
"HERVH_8p23.1h",1.0219474784651,2.58805505028439,0.605269681222491,22.0681988400858,2.63133059825665e-06,1.17187935431846e-05
"HERVS71_8p23.1b",6.99553387898435,2.32047052286132,0.521329644636609,22.0172880971935,2.70205651923517e-06,1.19905844430762e-05
"HML2_11q12.1",0.616231742344999,2.72368297951416,0.687140666744748,21.9906898465309,2.73976251783689e-06,1.21180565418779e-05
"HERV3_19p12a",1.0115581686188,2.94089320751357,0.699769278709223,21.9343544544392,2.82137657081933e-06,1.24497789127362e-05
"HERVE_2p16.3",1.92761699150969,5.04659153988993,1.28027761886552,21.898784769483,2.87415876671019e-06,1.26678379366477e-05
"MER41_21q22.3a",0.922321660925016,2.6898935392286,0.634297099706607,21.8916021155356,2.88493681253358e-06,1.27004703653525e-05
"HERVIP10FH_Xq24",0.841412833298971,2.03422832382603,0.481985939064134,21.7430532954935,3.11716534697872e-06,1.36589177718602e-05
"HERVIP10FH_6q15b",0.827378933645742,3.63163231644248,0.969897625148069,21.7264129382161,3.14432095950535e-06,1.37459048682673e-05
"ERVLB4_2p16.3",0.849098987068087,2.89633337623978,0.717276611398304,21.7240915146751,3.1481281401443e-06,1.37465827372426e-05
"HERV9_7p14.1",0.688988902821832,3.34273750771695,0.898084212075737,21.6727797300797,3.23347167550786e-06,1.40865594752449e-05
"HERVW_1p34.2",0.606906174412944,2.75828611436165,0.709961200333963,21.5980204192062,3.36198650364457e-06,1.46126064661873e-05
"HERVP71A_12p13.33b",1.51546444244036,2.20110829908837,0.507251895028696,21.5461971942648,3.45406911897021e-06,1.49955203734762e-05
"MER41_3p14.3a",0.564762104293854,2.99322776943543,0.808557781682318,21.5024913227501,3.53369283041261e-06,1.53235251309598e-05
"HERVFRD_5q11.2",1.00843239228607,3.10225271635679,0.760605043567169,21.3172483057702,3.89213696716552e-06,1.68197514861206e-05
"MER61_13q32.3",0.700061239560142,3.00954114194847,0.790288705810296,21.2472952462574,4.03679599894764e-06,1.74049257045119e-05
"ERVLE_3p14.2a",0.934335359216582,2.77434016383976,0.656833866261233,21.1818198397891,4.17708059723262e-06,1.79276298380657e-05
"HERVH_16q22.1",0.78792550347784,2.38601575892751,0.589570343540586,20.9076749330178,4.81959683147508e-06,2.05747663067919e-05
"HERV9_12q22b",1.63462476339708,4.72666633975227,1.23772110406229,20.8831403055888,4.88172477791696e-06,2.07859864978274e-05
"ERVLE_1q41m",0.94871414829107,2.63464926556928,0.643452769984289,20.8367823329145,5.00131768585098e-06,2.12471329227349e-05
"MER41_5q31.3a",0.752278554059065,2.38271048428919,0.583404216663508,20.8330288398127,5.01112856048484e-06,2.12648116140529e-05
"HARLEQUIN_7q36.1",0.794232256444138,2.3453982630691,0.575418269325324,20.7533366815194,5.22404764746809e-06,2.21184649550842e-05
"ERV316A3_9q34.13",0.838288832093152,2.30842747176348,0.553245955620429,20.7244654154306,5.30340589034724e-06,2.24292356980528e-05
"MER4_2p15",0.634650622162495,2.13170949598441,0.516986240213189,20.6272560207663,5.5796083742679e-06,2.35121220408153e-05
"HERVL_3q26.31b",0.551332089052293,2.44896201688605,0.645056221999826,20.6234580567817,5.59068789227676e-06,2.35121220408153e-05
"HERVH_3q13.12b",0.858622444696341,2.52100074991323,0.634012855990828,20.5504783432077,5.80792763750235e-06,2.43712816360745e-05
"HERVH_3q21.3b",0.835556842895557,2.30044530484282,0.585137122544179,20.4147408029061,6.23476981192672e-06,2.60751928578802e-05
"HARLEQUIN_12q15",1.16839300176553,4.23010518070046,1.14344843548009,20.3199177504434,6.55150226249394e-06,2.73088089878485e-05
"HERVH_10q23.31c",0.54581185712238,2.09060933726362,0.527622382050352,20.2505794005716,6.79328856475406e-06,2.82540753124136e-05
"ERVLB4_6q23.2c",8.00870468541655,2.51306961527901,0.589861172374211,20.1922990457981,7.00343086619753e-06,2.89999051489192e-05
"ERVLB4_12p13.2b",0.936298041297627,2.37481524548997,0.595164304335687,20.0161589878599,7.67905005537264e-06,3.16582085524892e-05
"HML2_22q11.23",2.46939757591114,2.59555329353205,0.596206028592957,19.9379048011011,7.99984350589913e-06,3.28844862277614e-05
"HERVH_13q22.3",404.907585002405,-3.48505075035383,0.63739664890788,19.9149552272559,8.09644932394023e-06,3.31610829763994e-05
"HML2_8p23.1b",0.356625708523464,2.62133371289849,0.780748290054045,19.890897729286,8.19897659165366e-06,3.3471743916469e-05
"MER4_Xq24a",7.62669214190958,-2.32139196634326,0.474033898604635,19.888095127678,8.21100505931414e-06,3.3484532007864e-05
"ERVLE_5q22.2c",0.42493061355898,2.08612600959495,0.557668826654073,19.8412848157137,8.41454941882896e-06,3.42034168601212e-05
"HERVFRD_7p15.3",0.777044317239701,2.58794987871002,0.657541865041575,19.7632108129485,8.76537104696594e-06,3.55143774174164e-05
"MER4_4p16.3b",0.6360237138771,2.57978386468187,0.680227734142473,19.4073313493725,1.05600897295262e-05,4.23754560148578e-05
"HERVH_3q24a",0.526273758208779,2.40019111294571,0.6511173263908,19.3142555315274,1.10875454723413e-05,4.43501818893652e-05
"MER34B_12q14.3",1.00889855300968,2.16648713617979,0.538825849731296,19.3050781510412,1.11409651125033e-05,4.45165527425292e-05
"MER4_14q23.3",0.860341633452631,2.9673204573101,0.776224381322455,19.2793303423182,1.12922215350951e-05,4.50730878664877e-05
"HML5_Xq13.2",0.571007387411733,2.70690274569404,0.755264402296271,19.2451821435534,1.14960122329663e-05,4.5837913183141e-05
"ERVLE_5q23.3e",2.15068307986542,2.18360476097035,0.534981308267678,19.1115651133803,1.2329549303006e-05,4.89024484473283e-05
"LTR25_9p11.2b",0.88506909088292,2.47651360392822,0.630804585869823,19.0834348234839,1.25126249474527e-05,4.95242064166267e-05
"HERVW_2q24.3",0.874600506831201,2.146624219463,0.52872733813945,19.0624029247396,1.26512847202792e-05,4.99679283180808e-05
"HERV4_2q31.1",0.766152248665224,2.02591672676288,0.517121218012886,18.9979735922195,1.30857351077342e-05,5.15216599848446e-05
"ERVLB4_5q12.3a",0.857976619566118,2.27181313342827,0.584002228690837,18.9273101739356,1.35794714329041e-05,5.33539984065249e-05
"ERVLE_19p13.2c",0.613298215749664,2.17319427316496,0.576802623959673,18.9194020760786,1.36358778822005e-05,5.34685449825188e-05
"LTR23_16q22.2",0.518994356739402,2.18032164827028,0.590756855070503,18.8845381454743,1.38873722982763e-05,5.43934124148927e-05
"MER34B_5q11.2",0.702915153053661,2.58598832713001,0.696889853131796,18.7883815260703,1.46054161203082e-05,5.70870054795849e-05
"HERVL_7q33a",0.783797199850163,2.63115174326353,0.697428860275633,18.746042806586,1.49332913464457e-05,5.83079965020972e-05
"ERVLB4_2q13a",0.868756978436312,3.17673048748458,0.868950800464097,18.7244538484283,1.51033140400518e-05,5.88497660939492e-05
"MER61_1p31.1a",0.44121555270979,2.45998015015505,0.707606176242638,18.6819053726041,1.54441156497668e-05,6.00533587869033e-05
"ERV316A3_10q22.3d",1.45642145967576,2.84741603633272,0.739406173446965,18.6768666842877,1.54849823197879e-05,6.01501274011162e-05
"HML3_3q27.2a",1.03712431684361,2.28054964426286,0.575290028647732,18.6714767467793,1.55288180659417e-05,6.02582177321697e-05
"HUERSP3B_6p25.1",0.786195958598494,3.15217529940094,0.854046887261085,18.6460309339355,1.57374551138842e-05,6.09421615726955e-05
"HERVIP10F_1p35.2b",0.674774518185017,3.25474571964398,0.934655065338756,18.567109182662,1.64026359318019e-05,6.33225863049253e-05
"PABLA_14q11.2",0.564082914722028,2.14191997159828,0.569066341084889,18.5608525370187,1.64565620353568e-05,6.34656757183227e-05
"ERV316A3_22q13.1",0.932263389380335,2.00662136532218,0.510072091862592,18.5171526341205,1.68382106940642e-05,6.48710594190967e-05
"HERVFH21_3q25.1",1.08369063433493,3.98352779175687,1.09934099930852,18.4421200216313,1.75143556775586e-05,6.72694232350311e-05
"ERVLE_5q22.2d",0.6512737475118,2.39592214938225,0.642233000243966,18.3709004854339,1.81813562454254e-05,6.95473830363628e-05
"ERV316A3_2q33.1h",0.922442208674066,3.98654177542662,1.1837068127018,18.3518449688272,1.83641067682944e-05,7.01039532209537e-05
"ERVL_1q41",0.879564078584749,3.33608225945871,0.947981772689842,18.3218121666475,1.86558875204702e-05,7.11456541307495e-05
"HML5_2q32.1",0.620172876805262,2.45747085775631,0.682749739860949,18.1764744446235,2.01350740473562e-05,7.63226774564438e-05
"ERVLE_5p12a",0.629212585117604,3.16318664644342,0.943435084357083,18.1605196067914,2.0304470864714e-05,7.68873524494802e-05
"MER101_1p31.1f",0.967026241447603,3.36966855906326,0.922294330673754,18.0236322047627,2.18179620425533e-05,8.21228091281707e-05
"HERVEA_4q22.1",1.64806364568865,2.31923284294235,0.577961092566385,17.9562361266881,2.26042621913257e-05,8.47434690121017e-05
"HERVL_4q24d",0.816588813406438,2.50919710453809,0.693266010370467,17.917100841698,2.30738506003329e-05,8.63319817690388e-05
"LTR25_10p15.1a",1.34077074686372,4.43906124267886,1.28326423905651,17.9030214899591,2.32451772128377e-05,8.6886640545304e-05
"HERVFRD_11p15.4",0.667450819732674,2.40761341347876,0.661753186501968,17.7651865113812,2.49914567910776e-05,9.29524143889486e-05
"MER41_19p12b",0.744435647964776,2.2672342690428,0.597262564628421,17.71069370734,2.57176763661572e-05,9.55590659844181e-05
"MER4B_2q21.2",0.833798743149187,3.7824319120158,1.14681582632221,17.680657739417,2.61269893711861e-05,9.6793295268843e-05
"HERVIP10F_6q15",1.03510120077237,2.01013174221736,0.523842076709726,17.5853035559572,2.74703111292276e-05,0.000101271548570434
"HERVIP10FH_Xq27.1",0.672916443705146,3.17569839057128,0.952657825467091,17.480485167265,2.90271976463075e-05,0.00010648964126774
"ERVL_14q23.1",0.776915162369158,3.24991809207694,0.955562514673939,17.4408718583459,2.96384076394338e-05,0.000108520395286798
"HERVIP10FH_3q13.33",0.525166489440634,2.95593529183006,0.90412344216334,17.4332954854254,2.97567717845178e-05,0.00010883869407734
"ERVLE_3q11.1",0.660091332663073,2.37699897094238,0.650504759723835,17.4146489089188,3.0050110825984e-05,0.000109707679096997
"HUERSP3_12p12.2",0.862922103630086,3.87372220308318,1.1909023073835,17.2960801313218,3.19845967631914e-05,0.000116206585151209
"MER101_22q12.3",0.745275568114583,2.23638258413815,0.59468000968886,17.2909648974855,3.20708138329766e-05,0.000116295321066786
"MER4_Xq24d",1.24037146294894,2.01598427698783,0.522844052134081,17.1578716125327,3.43980972491982e-05,0.000124136565720021
"HERVW_19q13.2",0.861398466452084,3.8565372319244,1.18958493189492,17.1305916514777,3.48956922352386e-05,0.000125811672005209
"ERV316A3_2q32.1f",0.782186932157308,3.33462408135192,0.98937040317745,17.1278379717943,3.49463205021433e-05,0.000125873636717768
"HERVH_4q13.2",1.35282223971848,2.17812875047379,0.584439268432701,17.104536131258,3.53777072052173e-05,0.00012729652690556
"ERVLE_12p13.2c",0.81178594554524,3.41487419018649,1.02381384215778,17.1012154435232,3.54396172758872e-05,0.00012729652690556
"HERV3_Xq26.3",0.519547701810141,2.50902395026676,0.744639118301778,17.0863816733112,3.57175068478861e-05,0.000128160815801185
"MER4_8q24.3a",0.804343149337524,2.7065338676496,0.721345546490723,17.0491310651579,3.64250388508383e-05,0.000130575091651957
"MER4_6p22.3d",0.557107855148887,2.69450679790973,0.802693161631959,17.0430797573225,3.65412993424805e-05,0.000130747111798558
"HERVH_14q21.3a",0.652903958817682,2.53472637896885,0.720179285531488,16.9819473534144,3.7736927093369e-05,0.00013476451003742
"HERVL_15q11.2",1.75946259616595,2.76016191029512,0.714335296137656,16.9442590256132,3.84935517280617e-05,0.000137076375311659
"HERVL_1p22.1a",0.807720166686766,3.36636222635524,0.993159776058368,16.8837575309881,3.9740192595671e-05,0.000141115174462364
"ERVL_22q12.1",0.684330914943566,2.69571263023225,0.776398423711606,16.8326164132833,4.08255666111164e-05,0.00014483264158741
"HERVW_8q24.13",9.84828799220702,-2.67629884476728,0.576381839399087,16.7516182341926,4.26059116356435e-05,0.000150439635456437
"HERVH_2q35b",0.486707370592234,2.13583824379609,0.629632076304229,16.6605286430797,4.4701501569353e-05,0.000157102195991638
"HERVL74_15q13.2b",0.638407517855528,2.63758048665404,0.783895940543295,16.5743336306432,4.67798528623438e-05,0.000163947268318307
"HARLEQUIN_1q24.2",0.547009408052176,2.15492303031268,0.628272258156488,16.5273034043026,4.79545452236182e-05,0.000167440545660203
"ERV316A3_2q31.2",0.636321725341863,2.14320493758495,0.602440754339708,16.5192484462735,4.81586916696063e-05,0.000167997511996662
"HERVW_6q23.3a",0.903065628774913,3.94300768074235,1.24153077914227,16.45073559825,4.99308039179354e-05,0.000173857119285022
"HERVL66_18q12.1",0.420595712038937,2.28520098560065,0.706669982404435,16.436775966624,5.02998395610941e-05,0.000174980218214379
"MER4_10p15.1",0.526396395302541,2.15969515172285,0.630411860574336,16.0476196722441,6.17692285965035e-05,0.000213302180217651
"MER61_16q12.1",1.22026590868194,2.30158950586675,0.601211594383855,16.0296227447197,6.23591365331107e-05,0.000215141878928166
"MER61_1q21.3",0.467009278675389,2.2845767544018,0.711559517845732,15.9986426644207,6.33879131753093e-05,0.000218091503831686
"HERVK14C_1q32.1",1.02188357390313,2.27289051983295,0.625358549619394,15.8831020490019,6.73776195064825e-05,0.000230579064233698
"HUERSP1_11q22.3b",0.645655121844927,2.52785186789183,0.736212146916782,15.8413908417209,6.88791922816657e-05,0.00023483811571394
"HUERSP1_9q33.1a",0.729129228622156,3.22132570196328,1.02284719707201,15.7650781558491,7.17140746244485e-05,0.000244061281090799
"HUERSP2_6p22.3",0.79593455598533,2.9454672583495,0.859694727716021,15.7598692765496,7.19118010129227e-05,0.000244513115639242
"MER4_14_GL000009v2_random",2.9502262867104,2.13639969603327,0.56604370550718,15.7559597138929,7.20605661945226e-05,0.000244577070474466
"ERV316A3_5q31.3c",0.724093112583294,2.15365633842164,0.629305381277378,15.7452961800457,7.24679065754077e-05,0.000245599828089187
"HERVK11_1q23.3a",21.2786964840094,2.21366005668863,0.591336774247657,15.7010347050192,7.41835777680025e-05,0.000250869739727644
"HARLEQUIN_4p14b",0.558395783370279,2.28798854466063,0.686608852223706,15.6851130071007,7.48106810206137e-05,0.000252544756378107
"MER4_4q13.2b",0.63151368438047,3.38684170200184,1.12164719454944,15.6772196548029,7.51235486917329e-05,0.000253373689315128
"ERVLE_15q13.1a",0.796389600483876,2.86357870290316,0.825007786616275,15.6689606272832,7.54523198667187e-05,0.000254254728718289
"PRIMA4_1q21.2d",1.76057797139424,2.39592784423665,0.640997838539949,15.6369672291566,7.67396190484562e-05,0.000258130407594628
"HERVW_2q22.2",0.72275160959624,3.37789150746069,1.08097868383905,15.6262426592191,7.71760633969655e-05,0.000259366698773373
"MER4B_2q14.3",29.3165938065978,-3.95543535431111,0.802269920811688,15.6065562021917,7.79837281381327e-05,0.000261847237031161
"HERVH_4q31.3b",0.423925709950998,2.46408974133491,0.792981688303841,15.5886159323323,7.87271566662687e-05,0.00026402868326153
"ERV316A3_1q24.2b",0.520003654174139,2.93183100171998,0.968494266161035,15.5274753511315,8.13147422137484e-05,0.000271819440224289
"HERV9_13q31.2",0.743326016078597,3.62594968676446,1.19382407927574,15.4971839106644,8.26282620550512e-05,0.000275720548204976
"HUERSP3B_13q21.2c",0.787150488243534,2.89191919184661,0.877928484776882,15.3924189180204,8.73379895544169e-05,0.000290663300338484
"HML6_19p13.2a",0.974162784945298,4.05935103698213,1.32174106293623,15.2965767223951,9.18828715846032e-05,0.000304442894933492
"HERVL_5q23.2a",0.724248151832198,2.99805035802732,0.916448404157642,15.2795614737276,9.27142744588224e-05,0.000306927466194378
"MER41_15q21.2a",0.85285179462426,2.69707951835274,0.787941955602129,15.2411481828648,9.46191778456408e-05,0.000312409285448239
"HERVH_10p12.31",0.670938970268492,2.76933238816547,0.864872384405293,15.2244541271212,9.54592618943352e-05,0.000314906802603223
"PABLB_11p14.3",0.511317241076214,2.3999744818747,0.746259178808801,15.2163600040638,9.58692749384206e-05,0.000315705993760468
"HERVH_6p21.2b",0.671666842534669,2.3421060664934,0.701139973171785,15.1910066941294,9.71650683279029e-05,0.000319693459078869
"HERVH_2q24.1c",0.634202470165045,3.16139075309493,1.04940807384236,15.0880476672859,0.000102610931176839,0.000335610906084101
"LTR57_13q14.2b",0.55502771692775,2.9150386079886,0.958842042770749,15.0877514706703,0.000102627033183528,0.000335610906084101
"ERVLE_3q28e",0.522369187852617,2.89501236210394,0.954965979836766,15.013745491537,0.000106730942123788,0.000347521856534548
"ERV316A3_21q21.2g",0.510069940559228,2.100688870647,0.647758382117818,15.0151595109068,0.000106651002196369,0.000347521856534548
"HERVL40_21q21.1a",0.634872210834437,2.51476580855016,0.747334335297571,15.0071194925403,0.000107106339346589,0.000348442749611547
"ERVL_16p12.2",0.563815646594894,2.87212522706388,0.938105661502929,14.9169850620033,0.000112346914915935,0.000363606008377972
"LTR46_6p22.2",0.741936429970584,3.66255794872489,1.2366969674419,14.9126628450447,0.000112604603268635,0.000364126912975209
"HERVH_11p14.1a",0.768710096346733,2.07398642918276,0.596592725941505,14.8603655192695,0.00011577009920563,0.000373720972049735
"MER61_Xq11.1",0.745427242606323,2.87842949041272,0.903077842236285,14.8545660882276,0.000116126604146219,0.000374550589551302
"ERVLB4_18p11.21c",0.586681040100773,2.51243856976977,0.77910484224535,14.8005564923864,0.000119500232681333,0.000385101777236761
"MER4_12p12.2a",0.774775834372959,3.72404840149902,1.26061479040693,14.7367629085807,0.000123612335592904,0.00039733290450187
"MER101_14q12b",0.447016734072801,2.47639285135779,0.823469773585673,14.7131973657877,0.000125167134522153,0.000401987281861248
"HERVL18_Xq24",0.511954667581729,2.18804998816913,0.679345125904302,14.6834215485966,0.000127159859336802,0.00040803896892048
"PABLB_7q11.21",0.507929181908648,2.12487646984442,0.683515705228013,14.6551855499745,0.000129079031017324,0.000413492317233369
"HERVIP10F_Xp11.3",0.619600945616813,2.05430032477959,0.629157522230966,14.6566245510366,0.000128980522104893,0.000413492317233369
"MER41_12p12.1b",0.813184493679986,3.05907873151489,0.939616267000163,14.6092119038622,0.000132266409516345,0.000422623739744925
"MER41_3q27.1",0.678840222149865,2.63790156407677,0.793457104369437,14.6069173232155,0.00013242755426317,0.000422729362253585
"HERVL74_15q13.2a",0.389998444234047,2.44874438135405,0.837909376338428,14.5897232265325,0.000133641375008785,0.000425572026677721
"MER41_3p12.2",0.6080879549463,2.87282945390769,0.951679774170087,14.5341262338331,0.000137643459925539,0.00043757599929031
"ERVLE_2q34e",0.573979743797648,3.08333511512435,1.0511383111667,14.5252178880291,0.000138295841130226,0.000439278941784112
"ERVLE_7p21.3f",0.644993506882379,2.63807846643836,0.818591027148148,14.5137265805546,0.000139141979614615,0.000441593938675727
"PRIMA41_13q22.3",31.8629106422362,-2.4921583954561,0.573412409935064,14.458701605073,0.000143266437142487,0.000453536475529287
"HML3_4q23b",0.318884811904954,2.36329749590736,0.839373500114932,14.4119609102184,0.000146866506709698,0.000462986207081493
"HERVW_2q31.2",0.574287337381708,3.13284863345392,1.07647208634006,14.3927424982082,0.000148373050815739,0.000466563210752248
"MER41_9q33.3",0.49124035035867,2.19579449053643,0.697558764531193,14.355512376999,0.000151335963753429,0.000475086378288496
"ERV316A3_10q23.2a",0.752891121724629,2.91864238155891,0.944775477614271,14.3261243222808,0.000153716798815032,0.000481356098785174
"HML4_3q26.2",0.341629767119039,2.31955567734224,0.809548180605298,14.2460125052157,0.000160400291394505,0.000500204388408383
"HERVW_6q21c",0.49030377140213,2.36359887993062,0.779773679153883,14.2474100938211,0.000160281222570571,0.000500204388408383
"ERV316A3_12p12.3c",0.637510412040581,2.31040352316343,0.686016688579397,14.2342215818787,0.000161408382311593,0.000502931416407976
"MER101_18p11.31",0.564819562026902,2.17532636617307,0.686855390342765,14.1953989967094,0.000164772917131231,0.000512990289563236
"PABLA_9q33.3",0.705042796254154,3.06418566263157,1.00006000399452,14.1859444268287,0.000165602931524122,0.000514722901946156
"HML4_7q22.1",0.338986001524248,2.33418080112509,0.844473732675676,14.1519493080084,0.000168622300359819,0.000523675196827029
"MER41_12q13.11",0.699700627903639,2.09247845813115,0.636517194738388,14.1502843309048,0.000168771595961739,0.000523706749546567
"ERVLE_11p15.2b",0.418486637413498,2.48494456083695,0.858796844318205,14.1135379646577,0.000172100686188107,0.00053271955823358
"HERVL_7q11.23",0.510195253693854,2.56936033178836,0.860689867791716,14.100897841816,0.000173261060388259,0.000534991494094672
"ERVLE_14q32.32d",0.437978579363366,2.3587165705059,0.795252930226729,14.0930610439154,0.000173984439242574,0.000536167569052656
"ERVLE_Xp11.22b",0.611838988096125,3.08155432670548,1.05433025745199,14.092144065527,0.000174069279857159,0.000536167569052656
"ERVLE_1p32.3a",0.641132409682212,2.667196542507,0.844791138510771,14.0751774024534,0.000175646608392456,0.000540583674561901
"ERVLB4_4p15.2a",0.739494460263499,2.47831248292469,0.75450508152188,14.0257726652642,0.000180322065200313,0.000551814840173967
"MER61_7p14.3a",0.430667403286534,2.15404985088999,0.714739611749752,13.9648477818691,0.000186260745620043,0.000568601335372135
"HML2_4q13.2",0.429871103628292,2.69162993352167,0.949717060952171,13.8781442259537,0.000195053582052974,0.000593998125281063
"MER41_6q22.31b",1.40994377622456,2.05928888208406,0.597466782173947,13.7900043640448,0.000204420939464296,0.000618521234842129
